published_timestamp,course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,year,months,day,quarter,profit,duration_categroy,price_Cat
2014-09-19 04:07:58+00:00,284118,VPS for Forex Trading - Protect Your Forex Robots,https://www.udemy.com/forex-vps/,True,160,4252,225,24,All Levels,2.0,2014-09-19 04:07:58+00:00,Business Finance,2014,September,Friday,3,680320,7:12,155:200
2014-09-19 06:03:03+00:00,297930,The art of piano improvisation,https://www.udemy.com/the-art-of-piano-improvisation/,True,20,83,4,9,All Levels,0.6666666666666666,2014-09-19 06:03:03+00:00,Musical Instruments,2014,September,Friday,3,1660,0:3,20:50
2014-09-19 20:38:16+00:00,292462,Learn to Raise the Funds You Need via Crowdfunding,https://www.udemy.com/thecrowdfundedkit/,True,20,3403,29,70,All Levels,8.0,2014-09-19 20:38:16+00:00,Business Finance,2014,September,Friday,3,68060,30+,20:50
2014-09-20 08:26:56+00:00,304000,Financial Modelling for entrepreneurs,https://www.udemy.com/financial-modelling-for-entrepreneurs/,True,20,232,7,17,All Levels,1.0,2014-09-20 08:26:56+00:00,Business Finance,2014,September,Saturday,3,4640,0:3,20:50
2014-09-21 04:58:16+00:00,295909,Legal Accounting,https://www.udemy.com/solicitors-accounts/,True,110,26,6,49,All Levels,4.0,2014-09-21 04:58:16+00:00,Business Finance,2014,September,Sunday,3,2860,20:30,105:150
2014-09-22 03:58:46+00:00,304410,Credit Control Procedures,https://www.udemy.com/credit-control/,True,20,3,0,6,All Levels,0.5666666666666667,2014-09-22 03:58:46+00:00,Business Finance,2014,September,Monday,3,60,0:3,20:50
2014-09-22 04:05:52+00:00,302468,How to read a Profit & Loss Account and Balance Sheet,https://www.udemy.com/how-to-read-a-profit-loss-account-and-balance-sheet/,True,20,49,10,13,All Levels,2.0,2014-09-22 04:05:52+00:00,Business Finance,2014,September,Monday,3,980,7:12,20:50
2014-09-22 04:32:37+00:00,304420,Breakeven Analysis and Pricing,https://www.udemy.com/breakeven-analysis-and-pricing/,True,20,27,2,10,All Levels,1.0,2014-09-22 04:32:37+00:00,Business Finance,2014,September,Monday,3,540,0:3,20:50
2014-09-22 04:56:43+00:00,304426,Bank Reconciliation & VAT on Excel,https://www.udemy.com/bank-reconciliation-vat-on-excel/,True,20,30,5,19,All Levels,1.5,2014-09-22 04:56:43+00:00,Business Finance,2014,September,Monday,3,600,3:7,20:50
2014-09-22 04:57:47+00:00,304422,Flow Management and Forecasting,https://www.udemy.com/cashflow-management-and-forecasting/,True,20,16,2,10,All Levels,1.0,2014-09-22 04:57:47+00:00,Business Finance,2014,September,Monday,3,320,0:3,20:50
2014-09-22 05:12:53+00:00,304424,Numbers for the  Business Plan,https://www.udemy.com/numbers-for-the-business-plan/,True,20,210,1,12,All Levels,1.5,2014-09-22 05:12:53+00:00,Business Finance,2014,September,Monday,3,4200,3:7,20:50
2014-09-22 05:16:06+00:00,304414,Bookkeeping Systems,https://www.udemy.com/bookkeeping-systems/,True,20,20,1,9,All Levels,1.0,2014-09-22 05:16:06+00:00,Business Finance,2014,September,Monday,3,400,0:3,20:50
2014-09-22 14:30:17+00:00,305368,NPV and IRR Techniques for CA / CFA / CPA Exams,https://www.udemy.com/business-investment-decisions/,True,20,1551,5,55,Beginner Level,7.5,2014-09-22 14:30:17+00:00,Business Finance,2014,September,Monday,3,31020,30+,20:50
2014-09-22 23:58:31+00:00,246154,Web Design for Beginners: Real World Coding in HTML & CSS,https://www.udemy.com/web-design-for-beginners-real-world-coding-in-html-css/,True,100,9103,1724,58,All Levels,9.0,2014-09-22 23:58:31+00:00,Web Development,2014,September,Monday,3,910300,30+,55:100
2014-09-23 06:13:59+00:00,303514,Projects in CSS,https://www.udemy.com/projects-in-css/,True,60,4689,216,54,All Levels,10.0,2014-09-23 06:13:59+00:00,Web Development,2014,September,Tuesday,3,281340,30+,55:100
2014-09-24 00:57:25+00:00,289230,Learn and Understand AngularJS,https://www.udemy.com/learn-angularjs/,True,175,59361,11580,55,All Levels,7.0,2014-09-24 00:57:25+00:00,Web Development,2014,September,Wednesday,3,10388175,30+,155:200
2014-09-25 09:14:15+00:00,269082,Photoshop: Real World Hands-on Freelance Mastery,https://www.udemy.com/photoshop-real-world-hands-on-graphic-and-web-design/,True,105,5950,25,29,All Levels,2.5,2014-09-25 09:14:15+00:00,Graphic Design,2014,September,Thursday,3,624750,12:20,105:150
2014-09-27 02:27:57+00:00,221920,A Beginner's Guide to the Meteor JavaScript Framework,https://www.udemy.com/meteorjs/,True,50,898,132,40,Beginner Level,2.0,2014-09-27 02:27:57+00:00,Web Development,2014,September,Saturday,3,44900,7:12,20:50
2014-09-28 19:51:11+00:00,297602,Using MODX CMS to Build Websites: A Beginner's Guide,https://www.udemy.com/using-modx-cms-to-build-websites-a-beginners-guide/,True,45,901,36,20,Beginner Level,2.0,2014-09-28 19:51:11+00:00,Web Development,2014,September,Sunday,3,40545,7:12,20:50
2014-10-01 10:06:34+00:00,266682,HARP&SOUL  |  Learn the Secrets of the Harmonica,https://www.udemy.com/harp-and-soul-learn-the-secrets-of-the-harmonica/,True,35,114,8,59,All Levels,2.0,2014-10-01 10:06:34+00:00,Musical Instruments,2014,October,Wednesday,4,3990,7:12,20:50
2014-10-01 18:49:29+00:00,297742,Build a DCF Valuation Model,https://www.udemy.com/build-a-dcf-valuation-model/,True,50,2053,234,44,All Levels,5.5,2014-10-01 18:49:29+00:00,Business Finance,2014,October,Wednesday,4,102650,20:30,20:50
2014-10-01 18:49:52+00:00,297762,Build a Trading Comps Valuation Model,https://www.udemy.com/build-a-trading-comps-valuation-model/,True,50,1032,60,55,All Levels,7.0,2014-10-01 18:49:52+00:00,Business Finance,2014,October,Wednesday,4,51600,30+,20:50
2014-10-01 18:51:06+00:00,298558,Advanced Accounting for Investment Banking,https://www.udemy.com/advanced-accounting-for-investment-banking/,True,50,1260,80,38,Intermediate Level,4.0,2014-10-01 18:51:06+00:00,Business Finance,2014,October,Wednesday,4,63000,20:30,20:50
2014-10-02 09:16:55+00:00,302562,Introduction to Accounting: The Language of Business,https://www.udemy.com/learnaccountingforfree/,True,20,11958,370,134,Beginner Level,11.5,2014-10-02 09:16:55+00:00,Business Finance,2014,October,Thursday,4,239160,30+,20:50
2014-10-02 15:47:45+00:00,288466,Become a Kick-Ass Web Developer: From Newbie to Pro,https://www.udemy.com/become-a-web-developer/,True,200,6751,44,353,All Levels,48.5,2014-10-02 15:47:45+00:00,Web Development,2014,October,Thursday,4,1350200,30+,155:200
2014-10-02 17:40:19+00:00,311846,How to Create Vector Characters in Illustrator or Photoshop,https://www.udemy.com/how-to-create-vector-characters-in-illustrator-or-photoshop/,True,25,92,3,15,Beginner Level,3.5,2014-10-02 17:40:19+00:00,Graphic Design,2014,October,Thursday,4,2300,12:20,20:50
2014-10-03 12:29:41+00:00,253810,"IAS 8-Accounting Policies ,Changes in Accounting Estimates",https://www.udemy.com/ias-8-accounting-policies-changes-in-accounting-estimates/,False,0,2122,30,15,All Levels,2.5,2014-10-03 12:29:41+00:00,Business Finance,2014,October,Friday,4,0,12:20,Free
2014-10-03 12:31:06+00:00,270844,IAS 1-Presentation of Financial Statements ,https://www.udemy.com/ias-1-presentation-of-financial-statements/,False,0,2674,81,8,All Levels,1.0,2014-10-03 12:31:06+00:00,Business Finance,2014,October,Friday,4,0,0:3,Free
2014-10-05 16:09:30+00:00,294292,Technical Analysis 101: Ten Primary Candlestick Reversals,https://www.udemy.com/trading-stocks-successfully-01-ten-primary-reversal-patterns/,True,95,1741,85,84,All Levels,7.0,2014-10-05 16:09:30+00:00,Business Finance,2014,October,Sunday,4,165395,30+,55:100
2014-10-06 09:11:10+00:00,312860,"IAS 16-Property,Plant and Equipment ",https://www.udemy.com/ias-16-propertyplant-and-equipment/,False,0,2166,38,20,All Levels,3.0,2014-10-06 09:11:10+00:00,Business Finance,2014,October,Monday,4,0,12:20,Free
2014-10-06 20:19:00+00:00,297390,Joomla: Create a Joomla Website This Weekend With NO CODING!,https://www.udemy.com/joomla-create-a-joomla-website-this-weekend-with-no-coding/,False,0,18496,386,30,Beginner Level,2.0,2014-10-06 20:19:00+00:00,Web Development,2014,October,Monday,4,0,7:12,Free
2014-10-08 02:50:31+00:00,297044,Learn WCF And Web APIs From Scratch,https://www.udemy.com/learn-wcf-and-web-apis-from-scratch/,True,50,5398,358,83,Intermediate Level,10.5,2014-10-08 02:50:31+00:00,Web Development,2014,October,Wednesday,4,269900,30+,20:50
2014-10-08 09:08:28+00:00,310652,How To Sell Practically Anything: Professional Design Mockup,https://www.udemy.com/how-to-sell-practically-anything-professional-design-mockup/,True,50,52,2,19,All Levels,2.5,2014-10-08 09:08:28+00:00,Graphic Design,2014,October,Wednesday,4,2600,12:20,20:50
2014-10-08 22:07:46+00:00,311530,"Learn How to Play Blues, Rock, & Boogie Woogie Piano Today",https://www.udemy.com/learn-how-to-play-blues-rock-boogie-woogie-piano-today/,True,45,2346,11,14,All Levels,0.65,2014-10-08 22:07:46+00:00,Musical Instruments,2014,October,Wednesday,4,105570,0:3,20:50
2014-10-08 22:31:26+00:00,314698,Learn Photoshop Quickly (For Bloggers & Web Images),https://www.udemy.com/pscourse/,True,80,806,53,28,Beginner Level,2.5,2014-10-08 22:31:26+00:00,Graphic Design,2014,October,Wednesday,4,64480,12:20,55:100
2014-10-10 08:05:42+00:00,90132,Didgeridoo - from zero to HERO! Part Three. Advanced level.,https://www.udemy.com/didgeridoo-from-beginner-to-advanced-in-easy-stages/,True,35,209,5,19,Expert Level,1.5,2014-10-10 08:05:42+00:00,Musical Instruments,2014,October,Friday,4,7315,3:7,20:50
2014-10-12 06:29:05+00:00,304490,A 13 Hour SQL Server 2014 /ASP.NET/CSS/C#/jQuery Course,https://www.udemy.com/learnsqlwithsqlserver2014/,True,35,4183,231,86,Intermediate Level,14.0,2014-10-12 06:29:05+00:00,Web Development,2014,October,Sunday,4,146405,30+,20:50
2014-10-12 21:19:11+00:00,260470,Forex Robots: Expect To Earn 175% P.A. Forex Robot Included!,https://www.udemy.com/backtesting/,True,200,10603,872,42,All Levels,5.5,2014-10-12 21:19:11+00:00,Business Finance,2014,October,Sunday,4,2120600,20:30,155:200
2014-10-14 17:33:27+00:00,315716,15 Mandamientos para ganar dinero en Bolsa,https://www.udemy.com/15-mandamientos-para-ganar-dinero-en-bolsa/,True,20,45,2,49,All Levels,8.5,2014-10-14 17:33:27+00:00,Business Finance,2014,October,Tuesday,4,900,30+,20:50
2014-10-15 15:23:00+00:00,316704,Introductory JavaScript Made Easy Training Tutorial,https://www.udemy.com/introductory-javascript-made-easy-training-tutorial/,True,20,9381,138,131,Beginner Level,11.0,2014-10-15 15:23:00+00:00,Web Development,2014,October,Wednesday,4,187620,30+,20:50
2014-10-16 09:56:39+00:00,318638,Projects In JavaScript & JQuery,https://www.udemy.com/projects-in-javascript-jquery/,True,60,9109,620,50,All Levels,9.0,2014-10-16 09:56:39+00:00,Web Development,2014,October,Thursday,4,546540,30+,55:100
2014-10-16 12:34:42+00:00,320238,Jazz piano improvisation: The girl form Ipanema. Bossa nova,https://www.udemy.com/girl_from_ipanema/,True,30,151,1,5,All Levels,0.55,2014-10-16 12:34:42+00:00,Musical Instruments,2014,October,Thursday,4,4530,0:3,20:50
2014-10-16 19:30:01+00:00,317278,Typographic Logos: Typography and Lettering for Logo Design,https://www.udemy.com/typographic-logos-typography-and-lettering-for-logo-design/,True,25,4235,427,20,Intermediate Level,1.5,2014-10-16 19:30:01+00:00,Graphic Design,2014,October,Thursday,4,105875,3:7,20:50
2014-10-19 22:04:51+00:00,317030,Learn how to double your Forex Trading Account in one trade,https://www.udemy.com/learn-how-to-double-your-forex-trading-account-in-one-trade/,True,60,2900,424,36,Intermediate Level,2.5,2014-10-19 22:04:51+00:00,Business Finance,2014,October,Sunday,4,174000,12:20,55:100
2014-10-20 10:48:09+00:00,313484,Laravel 4 try and enjoy php coding,https://www.udemy.com/laravel-4-try-and-enjoy-php-coding/,True,20,2402,26,23,Beginner Level,2.0,2014-10-20 10:48:09+00:00,Web Development,2014,October,Monday,4,48040,7:12,20:50
2014-10-20 11:53:12+00:00,320798,How To Create A WordPress Website Without Paying A Developer,https://www.udemy.com/wordpress-website-in-under-one-hour/,True,20,4333,16,17,Beginner Level,1.0,2014-10-20 11:53:12+00:00,Web Development,2014,October,Monday,4,86660,0:3,20:50
2014-10-21 03:35:47+00:00,287010,HTML & CSS - Learn to build sleek websites ,https://www.udemy.com/html-css-learn-to-build-sleek-websites/,True,55,1552,14,44,All Levels,3.5,2014-10-21 03:35:47+00:00,Web Development,2014,October,Tuesday,4,85360,12:20,55:100
2014-10-21 07:58:07+00:00,270808,Projects in Django and Python,https://www.udemy.com/projects-in-django-and-python/,True,60,1764,53,28,All Levels,6.5,2014-10-21 07:58:07+00:00,Web Development,2014,October,Tuesday,4,105840,30+,55:100
2014-10-21 19:18:12+00:00,133968,Web Elements Design With Photoshop,https://www.udemy.com/web-elements-design-with-photoshop/,True,45,5072,38,44,All Levels,5.0,2014-10-21 19:18:12+00:00,Graphic Design,2014,October,Tuesday,4,228240,20:30,20:50
2014-10-22 17:39:21+00:00,309370,Bootstrap 3 -> Profitable WordPress Theme Development!,https://www.udemy.com/bootstrap-wordpress/,True,40,5547,80,40,All Levels,3.5,2014-10-22 17:39:21+00:00,Web Development,2014,October,Wednesday,4,221880,12:20,20:50
2014-10-23 00:42:36+00:00,148982,Mashup - Transform a scanned sketch into a digital painting,https://www.udemy.com/mashup-transform-a-scanned-sketch-into-a-digital-painting/,True,20,57,3,16,Intermediate Level,2.0,2014-10-23 00:42:36+00:00,Graphic Design,2014,October,Thursday,4,1140,7:12,20:50
2014-10-23 19:43:16+00:00,283014,HTML 5: How I made websites in HTML5,https://www.udemy.com/html5-certification/,True,135,15064,237,15,All Levels,1.5,2014-10-23 19:43:16+00:00,Web Development,2014,October,Thursday,4,2033640,3:7,105:150
2014-10-24 12:26:37+00:00,326338,OpenCV Computer Vision Application Programming ,https://www.udemy.com/opencv-computer-vision-application-programming/,True,85,167,14,30,All Levels,2.5,2014-10-24 12:26:37+00:00,Graphic Design,2014,October,Friday,4,14195,12:20,55:100
2014-10-24 16:55:03+00:00,322118,IFRS Financial Reporting,https://www.udemy.com/ifrs-financial-reporting/,True,55,72,9,15,All Levels,3.5,2014-10-24 16:55:03+00:00,Business Finance,2014,October,Friday,4,3960,12:20,55:100
2014-10-24 18:13:49+00:00,325834,Learn to Trade for Profit: Find and Trade Winning Stocks,https://www.udemy.com/trading-stocks-successfully-introduction-to-stock-trading/,True,95,10605,71,77,All Levels,3.0,2014-10-24 18:13:49+00:00,Business Finance,2014,October,Friday,4,1007475,12:20,55:100
2014-10-25 03:57:07+00:00,286160,Making Killer Images in Photoshop that WOW Clients!,https://www.udemy.com/killer-photoshop-images/,True,95,45,1,26,Intermediate Level,5.0,2014-10-25 03:57:07+00:00,Graphic Design,2014,October,Saturday,4,4275,20:30,55:100
2014-10-25 13:00:19+00:00,326948,Working Capital Management for CA / CFA / CPA Exams,https://www.udemy.com/working-capital-management/,True,25,2342,9,33,Intermediate Level,3.5,2014-10-25 13:00:19+00:00,Business Finance,2014,October,Saturday,4,58550,12:20,20:50
2014-10-26 09:54:16+00:00,255878,Learn to Create Advance Responsive Websites With Bootstrap,https://www.udemy.com/responsive-website-with-bootstrap/,True,20,2528,15,30,All Levels,2.0,2014-10-26 09:54:16+00:00,Web Development,2014,October,Sunday,4,50560,7:12,20:50
2014-10-27 07:29:00+00:00,306556,Backbone Tutorial: Learn Backbonejs from Scratch,https://www.udemy.com/backbonejs-tutorial/,True,90,4957,634,60,All Levels,5.5,2014-10-27 07:29:00+00:00,Web Development,2014,October,Monday,4,446130,20:30,55:100
2014-10-27 22:01:36+00:00,301442,Black Algo Trading: Build Your Trading Robot,https://www.udemy.com/build-your-trading-robot/,True,200,20195,1113,227,All Levels,16.0,2014-10-27 22:01:36+00:00,Business Finance,2014,October,Monday,4,4039000,30+,155:200
2014-10-28 02:25:42+00:00,311916,Create a Responsive Website with Bootstrap 3,https://www.udemy.com/create-a-responsive-website-with-bootstrap-3/,True,50,4076,39,22,Intermediate Level,3.0,2014-10-28 02:25:42+00:00,Web Development,2014,October,Tuesday,4,203800,12:20,20:50
2014-10-28 20:48:49+00:00,323196,Master Finance in Three Hours,https://www.udemy.com/basic-finance-for-startups-smes-quick-clear-practical/,True,20,721,12,29,Beginner Level,3.0,2014-10-28 20:48:49+00:00,Business Finance,2014,October,Tuesday,4,14420,12:20,20:50
2014-10-29 09:56:10+00:00,326428,Learn Piano Scales: Play any song in any key! Like Pro's do,https://www.udemy.com/learn-piano-scales/,True,50,1720,9,26,Beginner Level,2.5,2014-10-29 09:56:10+00:00,Musical Instruments,2014,October,Wednesday,4,86000,12:20,20:50
2014-10-29 19:41:32+00:00,324224,Learn to Play the Flute: Beginner to Pro in Under Five Hours,https://www.udemy.com/beginnerflute/,True,50,707,116,108,Beginner Level,7.0,2014-10-29 19:41:32+00:00,Musical Instruments,2014,October,Wednesday,4,35350,30+,20:50
2014-10-29 19:42:29+00:00,324226,Master Flute Playing: Intermediate Instruction Made Simple!,https://www.udemy.com/intermediateflute/,True,50,288,15,100,Intermediate Level,6.0,2014-10-29 19:42:29+00:00,Musical Instruments,2014,October,Wednesday,4,14400,20:30,20:50
2014-10-29 19:43:02+00:00,263846,Master the French Horn: Intermediate Instruction Made Simple,https://www.udemy.com/intermediatehorn/,True,50,68,8,126,Intermediate Level,7.5,2014-10-29 19:43:02+00:00,Musical Instruments,2014,October,Wednesday,4,3400,30+,20:50
2014-10-29 19:43:24+00:00,263818,Learn to Play French Horn: Beginner to Pro Made the Easy Way,https://www.udemy.com/beginninghorn/,True,50,460,27,131,Beginner Level,8.0,2014-10-29 19:43:24+00:00,Musical Instruments,2014,October,Wednesday,4,23000,30+,20:50
2014-10-30 14:39:14+00:00,315812,Gibson's Learn & Master Guitar,https://www.udemy.com/learnandmasterguitar/,True,50,103,33,309,All Levels,38.0,2014-10-30 14:39:14+00:00,Musical Instruments,2014,October,Thursday,4,5150,30+,20:50
2014-10-31 07:21:32+00:00,326244,"Installing Wordpress 4 - Installation, Registrars & Hosting",https://www.udemy.com/installing-wordpress-domain-registrars-and-web-hosting/,True,45,6117,188,28,Beginner Level,2.5,2014-10-31 07:21:32+00:00,Web Development,2014,October,Friday,4,275265,12:20,20:50
2014-11-01 04:10:48+00:00,323828,"An Introduction: MT4 Email, Sound, Notification Forex Alerts",https://www.udemy.com/create-mt4-forex-email-sound-and-notification-alerts/,True,20,323,30,11,Intermediate Level,0.6166666666666667,2014-11-01 04:10:48+00:00,Business Finance,2014,November,Saturday,4,6460,0:3,20:50
2014-11-03 19:25:35+00:00,333046,The Ultimate Method for Learning Modern Piano & Keyboards,https://www.udemy.com/pianoandsynths/,True,25,512,3,151,All Levels,2.5,2014-11-03 19:25:35+00:00,Musical Instruments,2014,November,Monday,4,12800,12:20,20:50
2014-11-04 01:37:23+00:00,332848,Tax Strategy: Financial Planning for Beginners,https://www.udemy.com/taxsavingstrategy/,True,200,1703,59,25,All Levels,2.0,2014-11-04 01:37:23+00:00,Business Finance,2014,November,Tuesday,4,340600,7:12,155:200
2014-11-04 12:37:45+00:00,327962,Forex Trading Profitably,https://www.udemy.com/learn-how-to-make-1000s-a-day-forex-trading-in-under-1-hour/,True,20,512,13,15,All Levels,0.6666666666666666,2014-11-04 12:37:45+00:00,Business Finance,2014,November,Tuesday,4,10240,0:3,20:50
2014-11-04 20:56:51+00:00,335902,eBook Cover Design,https://www.udemy.com/ebooks-cover-design/,True,20,30,3,14,Intermediate Level,1.5,2014-11-04 20:56:51+00:00,Graphic Design,2014,November,Tuesday,4,600,3:7,20:50
2014-11-05 13:21:19+00:00,335280,How to Safely Copy and Move Your WordPress Website,https://www.udemy.com/how-to-safely-copy-and-move-your-wordpress-website/,True,60,1419,38,20,Intermediate Level,1.5,2014-11-05 13:21:19+00:00,Web Development,2014,November,Wednesday,4,85140,3:7,55:100
2014-11-05 18:40:00+00:00,326310,Get Piano Skills TODAY!!! ,https://www.udemy.com/how-to-play-piano2/,True,100,92,5,71,All Levels,3.5,2014-11-05 18:40:00+00:00,Musical Instruments,2014,November,Wednesday,4,9200,12:20,55:100
2014-11-05 21:43:45+00:00,331600,Learn Bookkeeping From Scratch,https://www.udemy.com/bookkeeping/,True,20,168,2,21,All Levels,3.0,2014-11-05 21:43:45+00:00,Business Finance,2014,November,Wednesday,4,3360,12:20,20:50
2014-11-06 10:11:14+00:00,336446,Circular Breathing for musicians - practical skills,https://www.udemy.com/circular-breathing-for-musicians-practical-skills/,True,25,261,4,17,All Levels,1.5,2014-11-06 10:11:14+00:00,Musical Instruments,2014,November,Thursday,4,6525,3:7,20:50
2014-11-06 13:59:44+00:00,326326,SharePoint 2013 Development using C# - Part I,https://www.udemy.com/sharepoint2013development/,True,50,891,101,119,All Levels,8.5,2014-11-06 13:59:44+00:00,Web Development,2014,November,Thursday,4,44550,30+,20:50
2014-11-07 09:12:47+00:00,338308,Master Graphic Design Using Photoshop with Rachael,https://www.udemy.com/become-a-master-of-photoshop-in-3-hours-guaranteed/,True,25,598,22,13,All Levels,1.5,2014-11-07 09:12:47+00:00,Graphic Design,2014,November,Friday,4,14950,3:7,20:50
2014-11-08 02:21:54+00:00,323950,Use the Magic Multiple Moving Average Forex Trading system,https://www.udemy.com/the-magic-multiple-moving-average-forex-trading-system/,True,50,1097,252,10,Intermediate Level,1.0,2014-11-08 02:21:54+00:00,Business Finance,2014,November,Saturday,4,54850,0:3,20:50
2014-11-08 02:53:57+00:00,313512,Financial Reporting - Fundamentals/Basics,https://www.udemy.com/financial-reporting-fundamentals/,True,20,2,0,28,Beginner Level,2.5,2014-11-08 02:53:57+00:00,Business Finance,2014,November,Saturday,4,40,12:20,20:50
2014-11-08 13:48:00+00:00,334838,Economics - CFA Level 1 - 2014,https://www.udemy.com/economics-cfa-level-1-2014/,True,20,135,20,24,Beginner Level,4.0,2014-11-08 13:48:00+00:00,Business Finance,2014,November,Saturday,4,2700,20:30,20:50
2014-11-08 18:50:53+00:00,298522,Navigate the 10-K and Other Financial Reports,https://www.udemy.com/navigate-the-10-k-and-other-financial-reports/,True,40,653,55,20,All Levels,2.5,2014-11-08 18:50:53+00:00,Business Finance,2014,November,Saturday,4,26120,12:20,20:50
2014-11-10 03:28:26+00:00,317572,Accounting 1 Simplified for You,https://www.udemy.com/accounting-1-simplified-for-you/,True,45,2490,95,13,Beginner Level,3.0,2014-11-10 03:28:26+00:00,Business Finance,2014,November,Monday,4,112050,12:20,20:50
2014-11-11 05:00:30+00:00,271652,How To Play The Djembe: For Beginners,https://www.udemy.com/how-to-play-the-djembe-for-beginners/,True,30,414,18,19,All Levels,1.0,2014-11-11 05:00:30+00:00,Musical Instruments,2014,November,Tuesday,4,12420,0:3,20:50
2014-11-11 19:49:41+00:00,339560,How to design professional PowerPoint business presentation,https://www.udemy.com/how-to-design-professional-animated-powerpoint-presentation/,True,20,286,7,7,All Levels,1.0,2014-11-11 19:49:41+00:00,Graphic Design,2014,November,Tuesday,4,5720,0:3,20:50
2014-11-12 09:33:28+00:00,340362,Learn Ruby on Rails By Building Projects,https://www.udemy.com/learn-ruby-on-rails-building-projects/,True,60,1736,79,47,All Levels,13.0,2014-11-12 09:33:28+00:00,Web Development,2014,November,Wednesday,4,104160,30+,55:100
2014-11-12 17:37:03+00:00,328842,Learn to invest in the Stock Market,https://www.udemy.com/learn-to-invest-in-the-stock-market/,True,40,28,5,14,Beginner Level,1.0,2014-11-12 17:37:03+00:00,Business Finance,2014,November,Wednesday,4,1120,0:3,20:50
2014-11-13 20:52:11+00:00,288258,"Learn to Code in HTML5, CSS3, and JavaScript",https://www.udemy.com/learn-to-code-in-html5-css3-and-javascript/,True,20,1404,7,17,Beginner Level,2.5,2014-11-13 20:52:11+00:00,Web Development,2014,November,Thursday,4,28080,12:20,20:50
2014-11-14 07:42:47+00:00,343886,Accounting Standard 3 - An Analysis,https://www.udemy.com/learn-cash-flow-analysis/,True,25,1888,6,11,Intermediate Level,1.0,2014-11-14 07:42:47+00:00,Business Finance,2014,November,Friday,4,47200,0:3,20:50
2014-11-15 13:54:07+00:00,344224,Java Spring Security,https://www.udemy.com/how-to-use-spring-security-to-secure-your-java-applications/,True,40,527,63,11,Intermediate Level,2.5,2014-11-15 13:54:07+00:00,Web Development,2014,November,Saturday,4,21080,12:20,20:50
2014-11-18 04:02:55+00:00,348920,Create Your Own Successful Online School To Sell Courses,https://www.udemy.com/create-an-online-school-website-with-joomla/,True,95,2814,14,39,Beginner Level,2.0,2014-11-18 04:02:55+00:00,Web Development,2014,November,Tuesday,4,267330,7:12,55:100
2014-11-18 06:03:56+00:00,332252,"AngularJS for Beginners, Single-Page Applications Made Easy",https://www.udemy.com/angularjs-tutorial/,True,200,1284,46,30,All Levels,1.5,2014-11-18 06:03:56+00:00,Web Development,2014,November,Tuesday,4,256800,3:7,155:200
2014-11-18 10:52:45+00:00,324656,Forex Trading,https://www.udemy.com/how-to-trade-forex/,True,95,136,14,25,All Levels,4.5,2014-11-18 10:52:45+00:00,Business Finance,2014,November,Tuesday,4,12920,20:30,55:100
2014-11-18 18:43:41+00:00,343818,Understanding The Stock Market: For Beginners,https://www.udemy.com/understanding-the-stock-market-a-beginners-course/,True,25,122,2,36,Beginner Level,7.5,2014-11-18 18:43:41+00:00,Business Finance,2014,November,Tuesday,4,3050,30+,20:50
2014-11-19 00:34:25+00:00,298044,Accounting for everyone! ,https://www.udemy.com/accounting-for-everyone/,True,35,420,2,14,Beginner Level,1.0,2014-11-19 00:34:25+00:00,Business Finance,2014,November,Wednesday,4,14700,0:3,20:50
2014-11-19 10:36:51+00:00,221872,Working Capital Management for Entrepreneurs,https://www.udemy.com/working-capital-management-of-tata-motors-limited/,True,20,507,5,15,Expert Level,1.0,2014-11-19 10:36:51+00:00,Business Finance,2014,November,Wednesday,4,10140,0:3,20:50
2014-11-20 09:38:59+00:00,198692,Acoustic Guitar After The Basics,https://www.udemy.com/acoustic-guitar-after-the-basics/,True,45,181,17,25,Intermediate Level,2.5,2014-11-20 09:38:59+00:00,Musical Instruments,2014,November,Thursday,4,8145,12:20,20:50
2014-11-20 11:37:05+00:00,294408,Learn to Make an Animated Image Gallery using HTML5,https://www.udemy.com/learn-to-make-an-animated-image-gallery-using-html5/,False,0,11080,165,7,Beginner Level,1.0,2014-11-20 11:37:05+00:00,Web Development,2014,November,Thursday,4,0,0:3,Free
2014-11-21 09:09:23+00:00,352748,Getting Started with Magento,https://www.udemy.com/getting-started-with-magento/,True,85,608,88,48,All Levels,3.5,2014-11-21 09:09:23+00:00,Web Development,2014,November,Friday,4,51680,12:20,55:100
2014-11-21 10:28:47+00:00,352774,RESTful Services with ASP.NET Web API,https://www.udemy.com/restful-services-with-aspnet-web-api/,True,85,716,59,34,All Levels,2.0,2014-11-21 10:28:47+00:00,Web Development,2014,November,Friday,4,60860,7:12,55:100
2014-11-22 12:42:22+00:00,314462,Quickstart AngularJS,https://www.udemy.com/quickstart-angularjs/,False,0,64128,4047,17,Beginner Level,1.5,2014-11-22 12:42:22+00:00,Web Development,2014,November,Saturday,4,0,3:7,Free
2014-11-24 04:14:02+00:00,332690,Introduction to Trade Theory (Technical Analysis) For Stocks,https://www.udemy.com/intro-price-theory-klatch-tminr/,True,20,45,4,6,Beginner Level,1.0,2014-11-24 04:14:02+00:00,Business Finance,2014,November,Monday,4,900,0:3,20:50
